number,comment,label
1399188548599922691,شبهات اللقاحات وتناقض الاطباء والتصريحات الحكومية خلتني اول مره احس بعمق هذا الحديث الحلال بيّن والحرام بين وبينهم امورا متشابهات فمن اتقى الشبهات فقط استبرأ لدينه وعرضه لا للتطعيم الاجباري١٨,anger
1399804620810096643,وبهذا نجمع بين الخوف من المرض والتخويف من التطعيم مما يزيد من الاعراض الحقيقية ومن توهم المرض 3 هذا السلوك يؤخر وصول المجتمع للمناعة المجتمعية والتخلص من الوباء لان التطعيم يقلل العدوى بشكل كبير فالضرر متعدي والله من وراء القصد,anger
1400550596218851334,Pen vf واحد مثلك يظن ان الفطر الاسود المعروف من عشرات السنين كذبة لتخويف الناس ودفعهم للقاح ما اظن ان ليه القدرة على القراءة والاستيعاب,anger
1400826057981411334,مصدر القلق والله انت لا للتطعيم الاجباري٢٢,anger
1401037887722987520,اللعبه واضحه اللقاح هوه المرض بعينه وماهو الا استنزاف اموال ونشر اوبئه ربنا خلق الانسان وجعل فيه اعضم مناعه بس نحن نقوي مناعتنا اللي ربي وهبها لنا مجانا ونتوكل على الله تعالى وهو حافضنا وراعينا,anger
1401485426720968708,اسكاتكم للأطباء وتهديدهم وجعلهم يحذفون تغريداتهم لا يزيدنا إلّا كفرا بلقاحكم اللعين! أحب أذكركم أن كثر الضغط يولّد الإنفجار sa لا للتطعيم الاجباري25,anger
1401847398872322049,والله ان قلبي اوجعن وجع غريب بعد اللقاح قسم بالله المشكلة الألم مستمر,anger
1401921552707375108,أنتم من جعلتم الناس في ريبة من هذه اللقاحات بسبب تصريحاتكم المتناقضة!! قلتم يجب على من تريد أن تأخذ اللقاح أن تؤجل الحمل ثم قلتم أنه آمن للحامل! قلتم اللقاحات تمنع الموت ١٠٠٪ ! قلتم لن يكون اجباري ومن ثم ربطتوه بأرزاق العباد!! اين عبدالعزيز السماري لا للتطعيم الاجباري26,anger
1402398777516888067,م في الم اسوأ من صداع كورونا🤦🏻‍♀️ ف اللي يقولو لا وجع الا وجع الضرس من هنا اقولكم لا وجع ولا الم الا صداع كورونا اللي حتى ف نومك تحس فيه👎🏻💔,anger
1402922527630974976,أتعرض كثيرا للإحراج من الأطباء الذين يقفون في صفنا في الحث على اللقاح بسبب تناقضاتهم وتخبطهم ومن ثم أتورط أنا في الترقيع وراءهم!! هذه الطبيبةمن أكثر المناصرين للقاح ونحن نشدد على أهميته لكبار السن والمرضى منهم بالذات الآن هي تقول أنه لم ينفع المتوفى بسبب كبر سنه ومرضه!! كورونا,anger
1402974162193375237,لا للتطعيم الاجباري27 لا للتطعيم الاجباري28 لا للتطعيم الاجباري29 لابد من اعادة النظر وتعديل القرار وانهاء تخويف الناس بقطع ارزاقهم!!! هذا الفديو لوزير الصحة وعبدالله عسيري والمطبلين لهم,anger
1404221881302097920,لا للتطعيم الاجباري32 🟥 البيانات تدل على ارتفاع في معدّل الوفيات لمن أعمارهم بين 14-64 بشكل شائع ومثير للقلق في أوروبا لا توجد حقبة منذ عام 2019 وحتى 2020 (أثناء كورونا) تشير إلى ارتفاع مثيل لما عليه الوفيات الآن (طبعا بعد توزيع اللقاحات) المصدر 👇,anger
1405204473669197827,سحب هالقرار بيدنا احنا ال٢٠ مليون الغير مطعمين بدونا البلد بتتعطل هالمهله حاطينها مجرد تخويف الموضوه مسأله وقت لا للتطعيم الاجباري35,anger
1405316313262788608,السيناريو القادم اصابات ووفيات للاطفال بسبب المتحور تخويف للناس حتى يرضخون لتطعيم اطفالهم,anger
1405443368105267207,live love MOH الهدف تخويف الاصحاء من الناس الذين يرفضون التطعيم وتحطيم صحتهم النفسية والشعب الكويتي يعرف الحقيقة توفى جارنا بعد التطعيم احد معارفنا اخذ التطعيم ويرقد الان بالعناية المركزة وحالته صعبة وغيرهم كثير حسبنا الله ونعم الوكيل,anger
1405471839305011200,8jd منع رافضين اللقاح من مخالطة الاصحاء ونشر فيروساتهم ليس ترهيب ولا إجبار كذلك هو من الغباء ان اعطي مكافأة من اجل ان يقبل (الدلخ والدلخة )ويقتنعوا بسلامة نية الدولة وحرصها على صحتهم وصحة المجتمع,anger
1405978915697479687,واذا قال ابن الكلب نصدقه سلالات الوهم هدفها تجويع البشر واذلالهم وجعلهم فئران تجارب للقاحات الخبيثة لا للتطعيم الاجباري37,anger
1406691932886253568,لا للتطعيم الاجباري38 تناقض لا للتطعيم الاجباري39 لا لربط الوظيفه بالتطعيم كورونا المتحور,anger
1407451097187422209,أيام قليلة ويبدأ التخويف والقصص والترهيب لتطعيم الأطفال والطلبة تحضيرا للمدارس أطفالنا خط أحمر لا للتطعيم الاجباري40,anger
1407467967353348097,شفت و سمعت كلام بعض الأطباء اللي حاولوا يردون على تساؤلات الناس بالنسبة للتطعيم الاجابات فيها تناقضات سابقة بينت إنه لا زال علم مجهول وكل يوم اكتشاف جديد لا زلت غير ما مقتنع بالتطعيم ولا بتطعيم أبنائي خصوصا في ظل انعدام الديموقراطية والمصداقية والمسؤولية accountability,anger
1407513785888346112,لا للتطعيم الاجباري42 ولماذا الإجبار و الترهيب أصلا إن كان في التطعيم خير وحجج مقنعة فهي كافية ليبنى عليها حملات ترويج مبنية على الترغيب تغني عن أساليب الترهيب والتهديد التي تضرب شعور المواطن بالأمان في مقتل و لاتليق بحكومة رشيدة تقدر الشعب فردا فردا وتحفظ حقوقه وتخاف الله فيه؟!,anger
1407757778555445252,لم أرى وأسمع في حياتي تناقضات ومغالطات ليست من جهات مختلفة بل من نفس الجهة إلا في مسرحية كورونا واللقاح المقدس! لا للتطعيم الاجباري42,anger
1407792847240245256,q8 المقلق فعلا لقاحهم اقصد كوكتيل لقاحاتهم الامنه الفعاله 😂😂😂🤧🤧💔🇸🇦 لا للتطعيم الاجباري42 الجرعة الثانية لا للتطعيم الاجباري41,anger
